,CR_id,amount,CR_status,CR_created_at,CR_updated_at,user_id,moderated_at,deleted_account_id,reimbursement_date,cash_request_received_date,money_back_date,transfer_type,send_at,recovery_status,reco_creation,reco_last_update,F_id,type,F_status,category,total_amount,reason,F_created_at,F_updated_at,paid_at,from_date,to_date,charge_moment
123,243,100.0,rejected,2019-12-19 10:52:20.132225+00,2019-12-20 17:18:09.725328+00,1843.0,2019-12-20 17:18:09.715419+00,,2020-01-18 10:52:20.131826+00,,,regular,,,,,,,,,,,,,,,,
124,244,30.0,rejected,2019-12-19 12:05:22.811351+00,2019-12-20 17:18:42.466791+00,1628.0,2019-12-20 17:18:42.457319+00,,2020-01-06 12:05:22.804632+00,,,regular,,,,,,,,,,,,,,,,
125,640,100.0,rejected,2020-02-08 08:35:17.01467+00,2020-02-08 17:52:25.694756+00,1630.0,2020-02-08 17:52:25.690531+00,,2020-03-08 08:35:17.007033+00,,,regular,,,,,,,,,,,,,,,,
126,247,100.0,rejected,2019-12-19 12:56:15.856685+00,2019-12-23 14:45:36.34409+00,,2019-12-20 17:19:31.952452+00,143.0,2020-01-06 12:56:15.850106+00,,,regular,,,,,,,,,,,,,,,,
127,248,100.0,rejected,2019-12-19 13:05:35.774787+00,2019-12-20 17:19:53.932876+00,1830.0,2019-12-20 17:19:53.924928+00,,2020-01-07 13:05:35.768313+00,,,regular,,,,,,,,,,,,,,,,
128,249,100.0,rejected,2019-12-19 13:36:12.430708+00,2019-12-20 17:20:12.111841+00,610.0,2019-12-20 17:20:12.103285+00,,2019-12-29 13:36:12.42352+00,,,regular,,,,,,,,,,,,,,,,
129,250,100.0,rejected,2019-12-19 13:56:30.683916+00,2019-12-20 17:21:11.869688+00,1183.0,2019-12-20 17:21:11.86001+00,,2020-01-18 13:56:30.683496+00,,,regular,,,,,,,,,,,,,,,,
130,617,100.0,rejected,2020-02-06 07:42:53.770799+00,2020-02-06 12:52:01.798588+00,1978.0,2020-02-06 12:52:01.795433+00,,2020-02-26 07:42:53.764545+00,,,regular,,,,,,,,,,,,,,,,
131,252,100.0,rejected,2019-12-19 14:12:17.792633+00,2019-12-20 17:22:51.439626+00,1022.0,2019-12-20 17:22:51.431624+00,,2019-12-26 14:12:17.792271+00,,,regular,,,,,,,,,,,,,,,,
132,255,100.0,rejected,2019-12-19 16:17:15.557171+00,2019-12-20 17:26:01.060576+00,1286.0,2019-12-20 17:26:01.053035+00,,2020-01-18 16:17:15.556695+00,,,regular,,,,,,,,,,,,,,,,
133,256,100.0,rejected,2019-12-19 16:52:22.53788+00,2019-12-20 17:26:58.45848+00,1590.0,2019-12-20 17:26:58.449784+00,,2020-01-01 16:52:22.531998+00,,,regular,,,,,,,,,,,,,,,,
134,2127,100.0,rejected,2020-05-22 15:50:19.5464+00,2020-05-22 16:02:25.640366+00,5496.0,2020-05-22 16:02:25.629782+00,,2020-06-06 15:50:18.238+00,,,regular,,,,,,,,,,,,,,,,
135,18459,100.0,rejected,2020-09-29 18:36:25.875659+00,2020-09-30 07:51:52.005581+00,55584.0,2020-09-30 07:51:51.997203+00,,2020-10-07 22:00:00+00,,,instant,2020-10-06 18:36:25.849957+00,,,,,,,,,,,,,,,
136,259,100.0,rejected,2019-12-19 18:58:15.92497+00,2020-01-10 16:58:01.812377+00,,2020-01-10 16:58:01.805673+00,131.0,2020-01-18 18:58:15.924516+00,,,regular,,,,,,,,,,,,,,,,
137,626,100.0,rejected,2020-02-06 18:56:35.670662+00,2020-02-07 13:31:42.045772+00,2867.0,2020-02-07 13:31:42.041901+00,,2020-03-04 18:56:35.664686+00,,,regular,,,,,,,,,,,,,,,,
138,711,100.0,rejected,2020-02-21 14:46:56.356927+00,2020-02-22 15:36:13.709722+00,2575.0,2020-02-22 15:36:13.705896+00,,2020-03-05 23:00:00+00,,,regular,,,,,,,,,,,,,,,,
139,1357,100.0,rejected,2020-04-24 08:33:10.33597+00,2020-04-24 09:17:13.877858+00,7229.0,2020-04-24 09:17:13.873841+00,,2020-05-08 22:00:00+00,,,regular,,,,,,,,,,,,,,,,
140,266,100.0,rejected,2019-12-20 09:29:21.186531+00,2019-12-20 17:43:02.001771+00,1520.0,2019-12-20 17:43:01.994122+00,,2020-01-06 09:29:21.177478+00,,,regular,,,,,,,,,,,,,,,,
148,270,50.0,rejected,2019-12-20 23:24:54.262779+00,2019-12-21 14:18:04.810674+00,1003.0,2019-12-21 14:18:04.803331+00,,2020-01-19 23:24:54.262339+00,,,regular,,,,,,,,,,,,,,,,
153,273,100.0,rejected,2019-12-21 09:04:00.345284+00,2019-12-21 14:35:00.517472+00,846.0,2019-12-21 14:35:00.506257+00,,2020-01-20 09:04:00.344839+00,,,regular,,,,,,,,,,,,,,,,
154,730,90.0,rejected,2020-02-24 20:37:28.960678+00,2020-02-25 14:25:34.495171+00,939.0,2020-02-25 14:25:34.491511+00,,2020-03-25 20:37:28.960215+00,,,regular,,,,,,,,,,,,,,,,
155,5995,100.0,rejected,2020-06-30 16:24:02.027363+00,2020-07-01 09:56:31.260599+00,1159.0,2020-07-01 09:56:31.256445+00,,2020-07-30 16:24:02+00,,,regular,,,,,,,,,,,,,,,,
156,277,50.0,rejected,2019-12-21 12:19:28.165381+00,2019-12-21 14:41:25.684498+00,792.0,2019-12-21 14:41:25.676792+00,,2020-01-20 12:19:28.164963+00,,,regular,,,,,,,,,,,,,,,,
157,1366,100.0,rejected,2020-04-24 16:46:46.928107+00,2020-04-25 14:36:24.886289+00,5291.0,2020-04-25 14:36:24.882922+00,,2020-05-09 16:47:42.563+00,,,regular,,,,,,,,,,,,,,,,
158,583,100.0,rejected,2020-02-01 12:03:45.630146+00,2020-02-01 12:52:24.601252+00,729.0,2020-02-01 12:52:24.597838+00,,2020-02-09 12:03:45.620423+00,,,regular,,,,,,,,,,,,,,,,
159,281,100.0,rejected,2019-12-21 18:46:12.410764+00,2019-12-22 13:51:24.710919+00,1647.0,2019-12-22 13:51:24.70321+00,,2020-01-20 18:46:12.410302+00,,,regular,,,,,,,,,,,,,,,,
160,283,100.0,rejected,2019-12-22 07:56:50.230559+00,2019-12-22 13:54:18.419916+00,1956.0,2019-12-22 13:54:18.412053+00,,2020-01-02 07:56:50.223287+00,,,regular,,,,,,,,,,,,,,,,
161,92,100.0,rejected,2019-12-11 11:40:44.978306+00,2020-04-28 10:21:03.980833+00,,2019-12-18 15:10:44.927769+00,972.0,2020-01-10 11:40:44.977908+00,,,regular,,,,,,,,,,,,,,,,
162,1061,100.0,rejected,2020-04-07 14:23:58.00791+00,2020-04-07 14:27:53.752403+00,5081.0,2020-04-07 14:27:53.748302+00,,2020-05-03 22:00:00+00,,,regular,,,,,,,,,,,,,,,,
163,744,100.0,rejected,2020-02-27 09:29:56.863287+00,2020-02-27 15:25:20.851646+00,996.0,2020-02-27 15:25:20.847987+00,,2020-03-28 09:29:56.862705+00,,,regular,,,,,,,,,,,,,,,,
164,291,100.0,rejected,2019-12-22 21:49:54.535929+00,2019-12-23 08:56:37.485623+00,1845.0,2019-12-23 08:56:37.478441+00,,2019-12-29 21:49:54.535533+00,,,regular,,,,,,,,,,,,,,,,
165,650,1.0,rejected,2020-02-09 13:55:37.296777+00,2020-02-09 14:03:09.260778+00,1601.0,2020-02-09 14:03:09.257535+00,,2020-03-10 13:55:37.296329+00,,,regular,,,,,,,,,,,,,,,,
166,257,100.0,rejected,2019-12-19 18:05:11.96403+00,2020-04-13 09:40:44.909068+00,,2019-12-20 17:29:18+00,721.0,2020-01-18 18:05:11+00,,,regular,,,,,,,,,,,,,,,,
167,794,100.0,rejected,2020-03-05 09:22:59.174457+00,2020-03-06 09:02:38.731301+00,1547.0,2020-03-06 09:02:38.728152+00,,2020-03-30 23:00:00+00,,,regular,,,,,,,,,,,,,,,,
168,584,100.0,rejected,2020-02-01 13:21:25.868835+00,2020-02-01 17:22:38.495818+00,1770.0,2020-02-01 17:22:38.491762+00,,2020-03-02 13:21:25.868344+00,,,regular,,,,,,,,,,,,,,,,
169,1077,100.0,rejected,2020-04-08 08:13:18.659616+00,2020-04-08 09:36:01.516011+00,3287.0,2020-04-08 09:36:01.512101+00,,2020-04-28 23:00:00+00,,,regular,,,,,,,,,,,,,,,,
172,1367,100.0,rejected,2020-04-24 16:51:48.524074+00,2020-04-25 16:12:55.391555+00,4934.0,2020-04-25 16:12:55.387805+00,,2020-05-10 22:00:00+00,,,regular,,,,,,,,,,,,,,,,
173,1611,70.0,rejected,2020-05-07 06:53:54.115392+00,2020-05-07 09:29:55.044988+00,1257.0,2020-05-07 09:29:55.040864+00,,2020-06-07 22:00:00+00,,,regular,,,,,,,,,,,,,,,,
174,306,100.0,rejected,2019-12-26 03:19:22.384483+00,2019-12-26 10:42:35.59961+00,,2019-12-26 10:42:35.59283+00,1623.0,2020-01-25 03:19:22.384085+00,,,regular,,,,,,,,,,,,,,,,
175,1242,100.0,rejected,2020-04-16 18:19:40.349475+00,2020-04-17 08:46:24.161212+00,2607.0,2020-04-17 08:46:24.157825+00,,2020-04-30 23:00:00+00,,,regular,,,,,,,,,,,,,,,,
176,636,100.0,rejected,2020-02-07 17:51:50.066176+00,2020-02-07 18:18:28.9142+00,1805.0,2020-02-07 18:18:28.910876+00,,2020-03-14 17:51:50.052532+00,,,regular,,,,,,,,,,,,,,,,
177,935,100.0,rejected,2020-03-18 02:27:20.028066+00,2020-03-18 08:22:28.66598+00,1630.0,2020-03-18 08:22:28.661455+00,,2020-04-22 23:00:00+00,,,regular,,,,,,,,,,,,,,,,
178,305,100.0,rejected,2019-12-25 01:55:52.721466+00,2019-12-26 10:42:23.71643+00,1805.0,2019-12-26 10:42:23.70791+00,,2020-01-01 01:55:52.721061+00,,,regular,,,,,,,,,,,,,,,,
179,2068,80.0,money_back,2020-05-20 11:35:54.134901+00,2020-06-10 23:31:01.999412+00,6500.0,2020-05-25 08:53:32.564236+00,,2020-05-31 22:00:00+00,2020-05-28,2020-06-10 23:31:01.99907+00,regular,,,,,,,,,,,,,,,,
180,1175,100.0,rejected,2020-04-14 22:26:39.323226+00,2020-04-15 10:02:22.924571+00,3111.0,2020-04-15 10:02:22.921226+00,,2020-05-07 22:00:00+00,,,regular,,,,,,,,,,,,,,,,
181,1290,100.0,rejected,2020-04-19 19:31:30.497652+00,2020-04-20 09:14:52.8442+00,7041.0,2020-04-20 09:14:52.839531+00,,2020-05-04 19:31:30.08+00,,,regular,,,,,,,,,,,,,,,,
182,317,100.0,rejected,2019-12-27 14:22:10.189287+00,2020-03-25 13:27:19.604462+00,,2019-12-27 17:01:38.556835+00,562.0,2020-01-03 14:22:10.188888+00,,,regular,,,,,,,,,,,,,,,,
183,2297,100.0,money_back,2020-05-29 11:55:37.223818+00,2020-06-08 16:32:23.469545+00,10497.0,2020-06-06 08:26:20.437596+00,,2020-06-28 11:56:29.64+00,,2020-06-08 16:32:23.469253+00,regular,,,,,,,,,,,,,,,,
184,2284,100.0,money_back,2020-05-29 09:07:33.739468+00,2020-06-10 05:08:05.403649+00,9958.0,2020-05-29 10:16:49.879801+00,,2020-06-08 09:07:33+00,2020-06-01,2020-06-10 05:08:05.403149+00,regular,,,,,,,,,,,,,,,,
185,1610,100.0,money_back,2020-05-07 05:56:47.015271+00,2020-06-09 14:19:46.077447+00,297.0,2020-05-07 09:39:53.75612+00,,2020-06-02 05:57:09.708+00,2020-05-07,2020-06-09 14:19:46.076999+00,regular,,,,,,,,,,,,,,,,
186,319,100.0,rejected,2019-12-27 16:42:04.973942+00,2019-12-27 17:03:37.844491+00,502.0,2019-12-27 17:03:37.834751+00,,2020-01-06 16:42:04.967102+00,,,regular,,,,,,,,,,,,,,,,
187,320,100.0,rejected,2019-12-27 17:27:59.980591+00,2019-12-29 10:13:01.160018+00,590.0,2019-12-29 10:13:01.152399+00,,2020-01-19 17:27:59.972546+00,,,regular,,,,,,,,,,,,,,,,
188,321,100.0,rejected,2019-12-27 18:07:17.733964+00,2019-12-29 10:13:15.799685+00,1830.0,2019-12-29 10:13:15.791446+00,,2020-01-07 18:07:17.727725+00,,,regular,,,,,,,,,,,,,,,,
189,324,10.0,rejected,2019-12-27 21:50:43.794687+00,2019-12-29 10:15:36.00864+00,1773.0,2019-12-29 10:15:36.001631+00,,2020-01-26 21:50:43.794245+00,,,regular,,,,,,,,,,,,,,,,
190,326,90.0,rejected,2019-12-28 04:00:22.349592+00,2019-12-29 10:17:28.378732+00,35.0,2019-12-29 10:17:28.371177+00,,2020-01-04 04:00:22.34903+00,,,regular,,,,,,,,,,,,,,,,
191,5075,100.0,rejected,2020-06-25 05:22:20.788931+00,2020-06-25 14:58:05.262697+00,,2020-06-25 14:58:05.25812+00,21235.0,2020-07-05 22:00:00+00,,,regular,,,,,,,,,,,,,,,,
192,330,100.0,rejected,2019-12-28 11:25:33.01103+00,2019-12-30 08:58:41.871286+00,812.0,2019-12-30 08:58:41.855084+00,,2020-01-27 11:25:33.010539+00,,,regular,,,,,,,,,,,,,,,,
193,1438,100.0,rejected,2020-04-29 09:34:12.230929+00,2020-04-29 12:35:22.524835+00,8058.0,2020-04-29 12:35:22.521388+00,,2020-05-10 22:00:00+00,,,regular,,,,,,,,,,,,,,,,
194,842,100.0,rejected,2020-03-11 03:35:28.854364+00,2020-03-11 16:16:55.743347+00,,2020-03-11 14:29:17.008807+00,496.0,2020-04-10 03:35:28.85389+00,,,regular,,,,,,,,,,,,,,,,
195,337,50.0,rejected,2019-12-29 12:50:49.494172+00,2019-12-30 09:01:27.638317+00,1628.0,2019-12-30 09:01:27.630831+00,,2020-01-06 12:50:49.487605+00,,,regular,,,,,,,,,,,,,,,,
196,338,100.0,rejected,2019-12-29 14:42:11.413458+00,2019-12-30 09:01:44.62596+00,736.0,2019-12-30 09:01:44.618853+00,,2020-01-28 14:42:11.412983+00,,,regular,,,,,,,,,,,,,,,,
197,339,100.0,rejected,2019-12-29 20:15:47.067519+00,2019-12-30 09:02:39.281977+00,1753.0,2019-12-30 09:02:39.274746+00,,2020-01-05 20:15:47.067125+00,,,regular,,,,,,,,,,,,,,,,
198,1164,100.0,rejected,2020-04-14 13:50:02.843574+00,2020-04-14 16:11:31.542989+00,1257.0,2020-04-14 16:11:31.539172+00,,2020-05-07 22:00:00+00,,,regular,,,,,,,,,,,,,,,,
199,344,90.0,rejected,2019-12-30 14:03:04.34193+00,2019-12-30 15:04:40.454467+00,1605.0,2019-12-30 15:04:40.446303+00,,2020-01-06 14:03:04.341465+00,,,regular,,,,,,,,,,,,,,,,
200,347,100.0,rejected,2019-12-30 21:07:51.777242+00,2019-12-31 08:57:24.26634+00,1638.0,2019-12-31 08:57:24.259332+00,,2020-01-29 21:07:51.776862+00,,,regular,,,,,,,,,,,,,,,,
201,598,100.0,rejected,2020-02-04 03:35:28.35938+00,2020-04-19 07:42:59.42706+00,,2020-02-04 18:36:43.31583+00,828.0,2020-03-05 03:35:28.35902+00,,,regular,,,,,,,,,,,,,,,,
202,772,100.0,rejected,2020-03-01 15:08:41.916747+00,2020-03-01 20:39:08.72513+00,1754.0,2020-03-01 20:39:08.721095+00,,2020-03-08 15:08:41.916216+00,,,regular,,,,,,,,,,,,,,,,
203,646,100.0,rejected,2020-02-08 16:03:20.715905+00,2020-02-08 17:55:32.169464+00,433.0,2020-02-08 17:55:32.165598+00,,2020-03-09 16:03:20.715476+00,,,regular,,,,,,,,,,,,,,,,
204,641,1.0,rejected,2020-02-08 09:51:15.590834+00,2020-02-08 17:53:00.01741+00,2481.0,2020-02-08 17:53:00.01278+00,,2020-03-09 09:51:15.590364+00,,,regular,,,,,,,,,,,,,,,,
205,829,100.0,rejected,2020-03-09 11:41:45.622533+00,2020-03-09 12:06:13.790014+00,865.0,2020-03-09 12:06:13.786657+00,,2020-03-16 23:00:00+00,,,regular,,,,,,,,,,,,,,,,
206,349,100.0,rejected,2019-12-31 08:32:51.747229+00,2019-12-31 08:59:40.177711+00,1715.0,2019-12-31 08:59:40.169713+00,,2020-01-30 08:32:51.746767+00,,,regular,,,,,,,,,,,,,,,,
207,2254,100.0,money_back,2020-05-28 19:11:26.019554+00,2020-06-17 17:28:56.356629+00,10023.0,2020-05-28 21:36:04.981914+00,,2020-06-11 22:00:00+00,2020-05-30,2020-06-17 17:28:56.356277+00,regular,,,,,,,,,,,,,,,,
208,2207,100.0,rejected,2020-05-27 07:32:19.273007+00,2020-05-27 09:30:55.003847+00,2633.0,2020-05-27 09:30:54.987157+00,,2020-06-05 22:00:00+00,,,regular,,,,,,,,,,,,,,,,
209,353,100.0,rejected,2019-12-31 20:06:29.399461+00,2020-01-02 13:40:31.825331+00,1666.0,2020-01-02 13:40:31.818083+00,,2020-01-07 20:06:29.399083+00,,,regular,,,,,,,,,,,,,,,,
210,602,100.0,rejected,2020-02-04 10:58:45.974835+00,2020-02-04 18:38:42.58033+00,3088.0,2020-02-04 18:38:42.576564+00,,2020-03-05 10:58:45.974439+00,,,regular,,,,,,,,,,,,,,,,
211,367,100.0,rejected,2020-01-03 00:29:25.316666+00,2020-04-24 10:55:59.240213+00,,2020-01-03 21:14:42.145429+00,898.0,2020-02-02 00:29:25.316295+00,,,regular,,,,,,,,,,,,,,,,
212,1592,90.0,rejected,2020-05-06 09:21:41.136365+00,2020-05-06 11:59:02.825878+00,6179.0,2020-05-06 11:59:02.82204+00,,2020-06-05 22:00:00+00,,,regular,,,,,,,,,,,,,,,,
213,360,100.0,rejected,2020-01-01 16:58:06.720688+00,2020-01-02 13:46:30.652253+00,1552.0,2020-01-02 13:46:30.645004+00,,2020-01-08 16:58:06.720182+00,,,regular,,,,,,,,,,,,,,,,
214,361,100.0,rejected,2020-01-01 22:04:04.684999+00,2020-01-02 13:46:38.89654+00,1627.0,2020-01-02 13:46:38.889641+00,,2020-01-31 22:04:04.684512+00,,,regular,,,,,,,,,,,,,,,,
215,399,100.0,rejected,2020-01-07 18:12:49.613359+00,2020-03-25 13:27:19.607166+00,,2020-01-08 09:18:29.134757+00,562.0,2020-02-01 18:12:49.606812+00,,,regular,,,,,,,,,,,,,,,,
216,365,100.0,rejected,2020-01-02 14:41:30.149796+00,2020-01-03 14:58:22.834088+00,2172.0,2020-01-03 14:58:22.826604+00,,2020-01-09 14:41:30.149336+00,,,regular,,,,,,,,,,,,,,,,
217,366,100.0,rejected,2020-01-03 00:12:02.567052+00,2020-01-03 21:14:43.31244+00,1183.0,2020-01-03 21:14:43.30457+00,,2020-02-02 00:12:02.566542+00,,,regular,,,,,,,,,,,,,,,,
218,369,100.0,rejected,2020-01-03 16:57:27.35412+00,2020-01-03 21:14:34.48194+00,213.0,2020-01-03 21:14:34.474034+00,,2020-01-14 16:57:27.340391+00,,,regular,,,,,,,,,,,,,,,,
219,908,100.0,rejected,2020-03-16 22:35:59.130054+00,2020-03-17 11:01:26.299929+00,114.0,2020-03-17 11:01:26.295658+00,,2020-03-31 23:00:00+00,,,regular,,,,,,,,,,,,,,,,
220,990,100.0,rejected,2020-03-26 04:17:09.511236+00,2020-03-26 11:10:14.028516+00,682.0,2020-03-26 11:10:14.024547+00,,2020-04-25 04:17:09.510676+00,,,regular,,,,,,,,,,,,,,,,
221,377,100.0,rejected,2020-01-06 06:53:36.873271+00,2020-04-19 07:42:59.431513+00,,2020-01-06 12:54:01.740889+00,828.0,2020-02-05 06:53:36.87279+00,,,regular,,,,,,,,,,,,,,,,
222,1401,100.0,rejected,2020-04-27 22:53:29.260831+00,2020-04-30 13:58:53.85619+00,7446.0,2020-04-30 13:58:53.852199+00,,2020-05-27 22:00:00+00,,,regular,,,,,,,,,,,,,,,,
223,609,100.0,rejected,2020-02-05 05:53:35.921633+00,2020-02-05 16:08:29.804591+00,2647.0,2020-02-05 16:08:29.801065+00,,2020-03-06 05:53:35.921224+00,,,regular,,,,,,,,,,,,,,,,
224,1359,100.0,rejected,2020-04-24 10:08:03.538631+00,2020-04-24 13:03:46.859197+00,4685.0,2020-04-24 13:03:46.855809+00,,2020-05-11 22:00:00+00,,,regular,,,,,,,,,,,,,,,,
225,3517,100.0,rejected,2020-06-16 17:08:26.952896+00,2020-06-17 10:23:00.065072+00,10237.0,2020-06-17 10:23:00.059804+00,,2020-07-03 22:00:00+00,,,regular,,,,,,,,,,,,,,,,
226,381,100.0,rejected,2020-01-06 12:16:40.689677+00,2020-01-06 12:56:37.909089+00,812.0,2020-01-06 12:56:37.901071+00,,2020-02-05 12:16:40.689072+00,,,regular,,,,,,,,,,,,,,,,
227,1199,100.0,money_back,2020-04-15 12:36:21.97674+00,2020-05-05 12:14:02.731733+00,6272.0,2020-04-15 16:03:08.272578+00,,2020-04-22 12:36:21.976265+00,2020-04-18,2020-05-05 12:14:02.731562+00,regular,,completed,2020-04-27 08:06:03.944358+00,2020-05-05 12:14:02.736633+00,,,,,,,,,,,,
228,383,100.0,rejected,2020-01-06 15:21:30.195258+00,2020-01-10 16:58:00.740991+00,,2020-01-10 16:58:00.734704+00,197.0,2020-01-19 15:21:30.185475+00,,,regular,,,,,,,,,,,,,,,,
229,386,100.0,rejected,2020-01-06 17:54:15.928057+00,2020-01-07 10:20:33.813177+00,1605.0,2020-01-07 10:20:33.804884+00,,2020-01-13 17:54:15.927533+00,,,regular,,,,,,,,,,,,,,,,
230,387,100.0,rejected,2020-01-06 19:51:04.469023+00,2020-01-07 10:21:26.316542+00,806.0,2020-01-07 10:21:26.307954+00,,2020-01-13 19:51:04.46844+00,,,regular,,,,,,,,,,,,,,,,
231,388,100.0,rejected,2020-01-06 20:17:44.271471+00,2020-01-07 10:21:36.47792+00,781.0,2020-01-07 10:21:36.470431+00,,2020-01-13 20:17:44.271095+00,,,regular,,,,,,,,,,,,,,,,
244,1875,100.0,rejected,2020-05-15 18:35:17.515509+00,2020-05-16 17:51:23.01305+00,2161.0,2020-05-16 17:51:23.008125+00,,2020-05-30 22:00:00+00,,,regular,,,,,,,,,,,,,,,,
245,397,100.0,rejected,2020-01-07 16:46:21.157266+00,2020-01-08 09:18:08.704486+00,1753.0,2020-01-08 09:18:08.698103+00,,2020-01-29 16:46:21.137895+00,,,regular,,,,,,,,,,,,,,,,
246,619,100.0,rejected,2020-02-06 10:22:37.412979+00,2020-02-06 12:54:25.063402+00,2811.0,2020-02-06 12:54:25.059498+00,,2020-03-07 10:22:37.412536+00,,,regular,,,,,,,,,,,,,,,,
247,402,100.0,rejected,2020-01-07 23:31:45.959102+00,2020-01-09 10:30:02.974704+00,2280.0,2020-01-09 10:30:02.966447+00,,2020-02-08 23:31:45.951722+00,,,regular,,,,,,,,,,,,,,,,
248,404,100.0,rejected,2020-01-08 07:13:29.569419+00,2020-01-10 07:37:13.124093+00,1007.0,2020-01-10 07:37:13.116233+00,,2020-02-09 07:13:29.561559+00,,,regular,,,,,,,,,,,,,,,,
249,405,100.0,rejected,2020-01-08 07:47:05.842233+00,2020-01-10 07:37:49.594544+00,760.0,2020-01-10 07:37:49.587966+00,,2020-01-15 07:47:05.841793+00,,,regular,,,,,,,,,,,,,,,,
250,936,100.0,rejected,2020-03-18 08:05:49.092391+00,2020-03-18 08:22:00.771204+00,3377.0,2020-03-18 08:22:00.765917+00,,2020-04-07 23:00:00+00,,,regular,,,,,,,,,,,,,,,,
251,830,100.0,rejected,2020-03-09 13:31:06.855375+00,2020-03-10 15:19:51.446776+00,3377.0,2020-03-10 15:19:51.44363+00,,2020-04-07 23:00:00+00,,,regular,,,,,,,,,,,,,,,,
252,695,100.0,rejected,2020-02-18 01:46:38.123055+00,2020-03-12 09:28:50.719171+00,,2020-02-18 15:20:38.155958+00,508.0,2020-03-13 23:00:00+00,,,regular,,,,,,,,,,,,,,,,
253,713,100.0,rejected,2020-02-22 00:37:49.271043+00,2020-02-27 12:05:34.763526+00,,2020-02-22 15:39:11.058374+00,360.0,2020-03-07 23:00:00+00,,,regular,,,,,,,,,,,,,,,,
254,406,20.0,rejected,2020-01-08 07:58:19.633889+00,2020-03-11 10:20:03.094093+00,,2020-01-10 07:38:03.815794+00,486.0,2020-01-15 07:58:19.633447+00,,,regular,,,,,,,,,,,,,,,,
255,905,100.0,rejected,2020-03-16 17:50:21.560235+00,2020-03-17 16:36:25.106915+00,1774.0,2020-03-17 16:36:25.103447+00,,2020-04-09 23:00:00+00,,,regular,,,,,,,,,,,,,,,,
256,435,100.0,rejected,2020-01-11 21:14:44.912777+00,2020-02-11 14:36:27.311645+00,,2020-01-12 13:34:43.22916+00,316.0,2020-02-10 21:14:44.912256+00,,,regular,,,,,,,,,,,,,,,,
257,409,100.0,rejected,2020-01-08 10:14:31.638215+00,2020-01-10 07:42:24.862178+00,433.0,2020-01-10 07:42:24.854103+00,,2020-02-07 10:14:31.637787+00,,,regular,,,,,,,,,,,,,,,,
258,5343,80.0,rejected,2020-06-25 15:01:52.065847+00,2020-06-25 15:53:59.49629+00,20160.0,2020-06-25 15:53:59.491897+00,,2020-07-05 22:00:00+00,,,regular,,,,,,,,,,,,,,,,
259,411,100.0,rejected,2020-01-08 15:20:35.235305+00,2020-01-10 07:42:59.184236+00,1310.0,2020-01-10 07:42:59.177186+00,,2020-02-03 15:20:35.227637+00,,,regular,,,,,,,,,,,,,,,,
260,412,100.0,rejected,2020-01-08 17:33:29.427141+00,2020-01-10 07:43:04.052513+00,407.0,2020-01-10 07:43:04.045969+00,,2020-02-04 17:33:29.418604+00,,,regular,,,,,,,,,,,,,,,,
261,413,100.0,rejected,2020-01-09 05:34:16.230158+00,2020-01-10 07:44:40.232386+00,2353.0,2020-01-10 07:44:40.22599+00,,2020-02-08 05:34:16.229739+00,,,regular,,,,,,,,,,,,,,,,
262,672,100.0,rejected,2020-02-12 17:07:32.614728+00,2020-02-14 07:28:49.738234+00,3248.0,2020-02-14 07:28:49.732746+00,,2020-03-08 17:07:32.608555+00,,,regular,,,,,,,,,,,,,,,,
263,1504,100.0,rejected,2020-05-01 09:49:17.251789+00,2020-05-01 13:23:37.371698+00,6461.0,2020-05-01 13:23:37.368119+00,,2020-05-16 09:49:16.764+00,,,regular,,,,,,,,,,,,,,,,
264,416,100.0,rejected,2020-01-09 16:21:24.786804+00,2020-01-10 07:46:35.261981+00,682.0,2020-01-10 07:46:35.255593+00,,2020-02-08 16:21:24.786103+00,,,regular,,,,,,,,,,,,,,,,
265,417,100.0,rejected,2020-01-09 16:31:45.569015+00,2020-01-10 07:48:05.421319+00,1139.0,2020-01-10 07:48:05.415008+00,,2020-02-09 16:31:45.56004+00,,,regular,,,,,,,,,,,,,,,,
266,418,100.0,rejected,2020-01-09 20:53:55.919756+00,2020-01-10 07:48:12.223105+00,1338.0,2020-01-10 07:48:12.216837+00,,2020-02-09 20:53:55.911698+00,,,regular,,,,,,,,,,,,,,,,
267,3654,100.0,rejected,2020-06-17 15:14:30.087803+00,2020-06-18 15:10:54.44509+00,13911.0,2020-06-18 15:10:54.438269+00,,2020-07-10 22:00:00+00,,,regular,,,,,,,,,,,,,,,,
268,421,100.0,rejected,2020-01-09 22:55:13.560535+00,2020-01-10 07:51:51.670822+00,1043.0,2020-01-10 07:51:51.665451+00,,2020-01-16 22:55:13.559898+00,,,regular,,,,,,,,,,,,,,,,
269,2043,100.0,rejected,2020-05-19 22:04:19.827407+00,2020-05-20 13:37:08.544822+00,4685.0,2020-05-20 13:37:08.540482+00,,2020-06-07 22:00:00+00,,,regular,,,,,,,,,,,,,,,,
270,424,100.0,rejected,2020-01-10 15:18:58.544903+00,2020-01-10 16:58:38.875399+00,1736.0,2020-01-10 16:58:38.868923+00,,2020-02-01 15:18:58.538376+00,,,regular,,,,,,,,,,,,,,,,
271,1559,100.0,rejected,2020-05-05 05:32:14.022137+00,2020-05-05 09:02:14.738359+00,8592.0,2020-05-05 09:02:14.734523+00,,2020-05-29 05:32:40.421+00,,,regular,,,,,,,,,,,,,,,,
